h5_index,set_type,cluster_label
72540,train,4
72541,train,5
72542,train,4
72543,train,0
72544,train,1
72545,train,1
72546,train,3
72547,train,0
72548,train,5
72549,train,1
72550,train,1
72551,train,5
72552,train,1
72553,train,0
72554,train,4
72555,train,1
72556,train,2
72557,train,0
72558,train,1
72559,train,4
72560,train,3
72561,train,2
72562,train,0
72563,train,2
72564,train,5
72565,train,2
72566,train,4
72567,train,1
72568,train,0
72569,train,1
72570,train,1
72571,train,1
72572,train,5
72573,train,4
72574,train,5
72575,train,5
72576,train,5
72577,train,5
72578,train,4
72579,train,1
72580,train,3
72581,train,2
72582,train,1
72583,train,4
72584,train,3
72585,train,5
72586,train,5
72587,train,1
72588,train,5
72589,train,2
72590,train,0
72591,train,1
72592,train,4
72593,train,0
72594,train,1
72595,train,1
72596,train,0
72597,train,2
72598,train,3
72599,train,2
72600,train,5
72601,train,1
72602,train,1
72603,train,1
72604,train,5
72605,train,0
72606,train,4
72607,train,1
72608,train,5
72609,train,3
72610,train,5
72611,train,0
72612,train,4
72613,train,4
72614,train,0
72615,train,0
72616,train,5
72617,train,5
72618,train,1
72619,train,1
72620,train,4
72621,train,4
72622,train,1
72623,train,3
72624,train,4
72625,train,1
72626,train,1
72627,train,1
72628,train,5
72629,train,5
72630,train,1
72631,train,2
72632,train,1
72633,train,1
72634,train,5
72635,train,0
72636,train,5
72637,train,1
72638,train,0
72639,train,1
72640,train,0
72641,train,0
72642,train,3
72643,train,1
72644,train,2
72645,train,1
72646,train,1
72647,train,4
72648,train,3
72649,train,5
72650,train,0
72651,train,1
72652,train,4
72653,train,0
72654,train,1
72655,train,1
72656,train,5
72657,train,0
72658,train,2
72659,train,1
72660,train,1
72661,train,2
72662,train,4
72663,train,2
72664,train,5
72665,train,4
72666,train,1
72667,train,0
72668,train,5
72669,train,1
72670,train,0
72671,train,4
72672,train,5
72673,train,5
72674,train,2
72675,train,1
72676,train,1
72677,train,5
72678,train,5
72679,train,1
72680,train,1
72681,train,1
72682,train,0
72683,train,4
72684,train,1
72685,train,1
72686,train,2
72687,train,1
72688,train,0
72689,train,4
72690,train,1
72691,train,5
72692,train,1
72693,train,3
72694,train,4
72695,train,2
72696,train,0
72697,train,4
72698,train,1
72699,train,5
72700,train,5
72701,train,3
72702,train,1
72703,train,5
72704,train,0
72705,train,4
72706,train,1
72707,train,2
72708,train,5
72709,train,1
72710,train,0
72711,train,1
72712,train,4
72713,train,0
72714,train,0
72715,train,5
72716,train,1
72717,train,0
72718,train,1
72719,train,0
72720,train,1
72721,train,4
72722,train,1
72723,train,1
72724,train,4
72725,train,2
72726,train,1
72727,train,0
72728,train,5
72729,train,1
72730,train,4
72731,train,4
72732,train,5
72733,train,1
72734,train,5
72735,train,2
72736,train,5
72737,train,5
72738,train,1
72739,train,4
72740,train,1
72741,train,5
72742,train,1
72743,train,4
72744,train,5
72745,train,5
72746,train,1
72747,train,1
72748,train,1
72749,train,3
72750,train,4
72751,train,5
72752,train,3
72753,train,1
72754,train,1
72755,train,1
72756,train,4
72757,train,3
72758,train,5
72759,train,1
72760,train,1
72761,train,1
72762,train,1
72763,train,1
72764,train,5
72765,train,0
72766,train,4
72767,train,0
72768,train,5
72769,train,5
72770,train,2
72771,train,0
72772,train,5
72773,train,4
72774,train,5
72775,train,5
72776,train,0
72777,train,4
72778,train,0
72779,train,1
72780,train,5
72781,train,1
72782,train,1
72783,train,2
72784,train,4
72785,train,1
72786,train,1
72787,train,4
72788,train,2
72789,train,5
72790,train,0
72791,train,5
72792,train,0
72793,train,2
72794,train,1
72795,train,2
72796,train,5
72797,train,1
72798,train,5
72799,train,4
72800,train,0
72801,train,1
72802,train,2
72803,train,0
72804,train,4
72805,train,1
72806,train,4
72807,train,5
72808,train,4
72809,train,4
72810,train,1
72811,train,0
72812,train,1
72813,train,1
72814,train,5
72815,train,0
72816,train,1
72817,train,2
72818,train,0
72819,train,2
72820,train,5
72821,train,1
72822,train,2
72823,train,4
72824,train,4
72825,train,0
72826,train,0
72827,train,0
72828,train,5
72829,train,2
72830,train,3
72831,train,1
72832,train,5
72833,train,0
72834,train,5
72835,train,5
72836,train,5
72837,train,1
72838,train,5
72839,train,5
72840,train,2
72841,train,5
72842,train,4
72843,train,1
72844,train,5
72845,train,2
72846,train,5
72847,train,1
72848,train,1
72849,train,2
72850,train,1
72851,train,5
72852,train,1
72853,train,4
72854,train,4
72855,train,2
72856,train,1
72857,train,1
72858,train,4
72859,train,1
72860,train,5
72861,train,1
72862,train,0
72863,train,5
72864,train,0
72865,train,0
72866,train,5
72867,train,0
72868,train,1
72869,train,1
72870,train,1
72871,train,0
72872,train,1
72873,train,0
72874,train,5
72875,train,0
72876,train,4
72877,train,2
72878,train,4
72879,train,5
72880,train,1
72881,train,4
72882,train,4
72883,train,1
72884,train,0
72885,train,5
72886,train,1
72887,train,1
72888,train,4
72889,train,5
72890,train,5
72891,train,4
72892,train,4
72893,train,1
72894,train,3
72895,train,5
72896,train,0
72897,train,3
72898,train,4
72899,train,1
72900,train,1
72901,train,4
72902,train,1
72903,train,4
72904,train,4
72905,train,5
72906,train,5
72907,train,4
72908,train,2
72909,train,3
72910,train,1
72911,train,5
72912,train,4
72913,train,3
72914,train,1
72915,train,5
72916,train,5
72917,train,0
72918,train,5
72919,train,1
72920,train,4
72921,train,1
72922,train,5
72923,train,5
72924,train,4
72925,train,4
72926,train,1
72927,train,2
72928,train,1
72929,train,4
72930,train,1
72931,train,5
72932,train,5
72933,train,1
72934,train,1
72935,train,1
72936,train,2
72937,train,4
72938,train,5
72939,train,1
72940,train,1
72941,train,5
72942,train,1
72943,train,0
72944,train,4
72945,train,1
72946,train,1
72947,train,2
72948,train,5
72949,train,4
72950,train,5
72951,train,5
72952,train,2
72953,train,2
72954,train,5
72955,train,0
72956,train,1
72957,train,5
72958,train,4
72959,train,1
72960,train,1
72961,train,4
72962,train,5
72963,train,1
72964,train,3
72965,train,1
72966,train,5
72967,train,1
72968,train,5
72969,train,5
72970,train,1
72971,train,1
72972,train,1
72973,train,0
72974,train,0
72975,train,1
72976,train,5
72977,train,1
72978,train,0
72979,train,0
72980,train,0
72981,train,4
72982,train,2
72983,train,4
72984,train,2
72985,train,1
72986,train,2
72987,train,1
72988,train,0
72989,train,1
72990,train,2
72991,train,0
72992,train,3
72993,train,4
72994,train,0
72995,train,5
72996,train,1
72997,train,0
72998,train,1
72999,train,0
73000,train,5
73001,train,2
73002,train,1
73003,train,1
73004,train,5
73005,train,1
73006,train,2
73007,train,4
73008,train,2
73009,train,1
73010,train,1
73011,train,1
73012,train,1
73013,train,1
73014,train,1
73015,train,4
73016,train,0
73017,train,5
73018,train,1
73019,train,5
73020,train,1
73021,train,2
73022,train,1
73023,train,1
73024,train,0
73025,train,0
73026,train,0
73027,train,0
73028,train,5
73029,train,5
73030,train,0
73031,train,5
73032,train,5
73033,train,2
73034,train,0
73035,train,2
73036,train,1
73037,train,4
73038,train,1
73039,train,0
73040,train,1
73041,train,5
73042,train,1
73043,train,4
73044,train,0
73045,train,0
73046,train,2
73047,train,0
73048,train,1
73049,train,5
73050,train,4
73051,train,1
73052,train,4
73053,train,1
73054,train,2
73055,train,4
73056,train,0
73057,train,0
73058,train,4
73059,train,1
73060,train,1
73061,train,4
73062,train,3
73063,train,4
73064,train,4
73065,train,5
73066,train,0
73067,train,1
73068,train,5
73069,train,5
73070,train,1
73071,train,4
73072,train,2
73073,train,0
73074,train,3
73075,train,1
73076,train,4
73077,train,4
73078,train,0
73079,train,0
73080,train,2
73081,train,5
73082,train,1
73083,train,0
73084,train,1
73085,train,3
73086,train,5
73087,train,2
73088,train,1
73089,train,4
73090,train,0
73091,train,5
73092,train,1
73093,train,5
73094,train,4
73095,train,0
73096,train,1
73097,train,4
73098,train,1
73099,train,0
73100,train,0
73101,train,0
73102,train,2
73103,train,5
73104,train,4
73105,train,4
73106,train,1
73107,train,2
73108,train,1
73109,train,0
73110,train,4
73111,train,5
73112,train,5
73113,train,4
73114,train,1
73115,train,1
73116,train,5
73117,train,0
73118,train,1
73119,train,1
73120,train,3
73121,train,5
73122,train,1
73123,train,4
73124,train,0
73125,train,3
73126,train,1
73127,train,1
73128,train,1
73129,train,2
73130,train,2
73131,train,5
73132,train,0
73133,train,1
73134,train,1
73135,train,5
73136,train,4
73137,train,2
73138,train,4
73139,train,2
73140,train,3
73141,train,0
73142,train,1
73143,train,0
73144,train,4
73145,train,1
73146,train,1
73147,train,4
73148,train,4
73149,train,5
73150,train,1
73151,train,5
73152,train,3
73153,train,0
73154,train,1
73155,train,1
73156,train,1
73157,train,2
73158,train,1
73159,train,1
73160,train,0
73161,train,1
73162,train,3
73163,train,1
73164,train,2
73165,train,0
73166,train,4
73167,train,4
73168,train,5
73169,train,5
73170,train,3
73171,train,2
73172,train,0
73173,train,5
73174,train,1
73175,train,1
73176,train,1
73177,train,1
73178,train,0
73179,train,1
73180,train,0
73181,train,1
73182,train,5
73183,train,2
73184,train,0
73185,train,2
73186,train,4
73187,train,0
73188,train,2
73189,train,1
73190,train,1
73191,train,4
73192,train,2
73193,train,5
73194,train,1
73195,train,0
73196,train,2
73197,train,4
73198,train,1
73199,train,5
73200,train,1
73201,train,5
73202,train,1
73203,train,5
73204,train,0
73205,train,1
73206,train,2
73207,train,3
73208,train,1
73209,train,0
73210,train,1
73211,train,0
73212,train,4
73213,train,0
73214,train,2
73215,train,0
73216,train,0
73217,train,4
73218,train,1
73219,train,1
73220,train,1
73221,train,2
73222,train,5
73223,train,2
73224,train,1
73225,train,0
73226,train,1
73227,train,1
73228,train,4
73229,train,0
73230,train,1
73231,train,1
73232,train,2
73233,train,5
73234,train,2
73235,train,1
73236,train,5
73237,train,4
73238,train,0
73239,train,1
73240,train,1
73241,train,0
73242,train,4
73243,train,1
73244,train,2
73245,train,5
73246,train,2
73247,train,0
73248,train,5
73249,train,5
73250,train,2
73251,train,3
73252,train,5
73253,train,5
73254,train,4
73255,train,0
73256,train,2
73257,train,1
73258,train,0
73259,train,5
73260,train,1
73261,train,1
73262,train,2
73263,train,5
73264,train,1
73265,train,1
73266,train,1
73267,train,5
73268,train,4
73269,train,5
73270,train,2
73271,train,2
73272,train,5
73273,train,4
73274,train,1
73275,train,0
73276,train,3
73277,train,1
73278,train,2
73279,train,5
73280,train,1
73281,train,0
73282,train,2
73283,train,1
73284,train,1
73285,train,4
73286,train,5
73287,train,1
73288,train,1
73289,train,5
73290,train,1
73291,train,4
73292,train,0
73293,train,1
73294,train,0
73295,train,1
73296,train,5
73297,train,1
73298,train,4
73299,train,2
73300,train,2
73301,train,3
73302,train,2
73303,train,5
73304,train,0
73305,train,1
73306,train,0
73307,train,3
73308,train,1
73309,train,1
73310,train,0
73311,train,4
73312,train,5
73313,train,3
73314,train,1
73315,train,4
73316,train,5
73317,train,5
73318,train,2
73319,train,5
73320,train,4
73321,train,2
73322,train,4
73323,train,2
73324,train,1
73325,train,4
73326,train,1
73327,train,3
73328,train,1
73329,train,5
73330,train,1
73331,train,1
73332,train,2
73333,train,1
73334,train,0
73335,train,4
73336,train,0
73337,train,1
73338,train,4
73339,train,2
73340,train,1
73341,train,1
73342,train,4
73343,train,0
73344,train,2
73345,train,5
73346,train,1
73347,train,0
73348,train,5
73349,train,1
73350,train,1
73351,train,4
73352,train,1
73353,train,1
73354,train,5
73355,train,4
73356,train,5
73357,train,1
73358,train,1
73359,train,1
73360,train,5
73361,train,1
73362,train,4
73363,train,1
73364,train,1
73365,train,4
73366,train,5
73367,train,0
73368,train,5
73369,train,4
73370,train,3
73371,train,1
73372,train,1
73373,train,0
73374,train,5
73375,train,1
73376,train,3
73377,train,5
73378,train,1
73379,train,5
73380,train,0
73381,train,4
73382,train,1
73383,train,4
73384,train,5
73385,train,1
73386,train,2
73387,train,1
73388,train,1
73389,train,5
73390,train,1
73391,train,1
73392,train,2
73393,train,0
73394,train,2
73395,train,3
73396,train,2
73397,train,2
73398,train,4
73399,train,1
73400,train,4
73401,train,5
73402,train,0
73403,train,2
73404,train,1
73405,train,1
73406,train,4
73407,train,0
73408,train,1
73409,train,4
73410,train,1
73411,train,5
73412,train,2
73413,train,1
73414,train,0
73415,train,1
73416,train,5
73417,train,5
73418,train,3
73419,train,4
73420,train,0
73421,train,0
73422,train,1
73423,train,1
73424,train,4
73425,train,1
73426,train,1
73427,train,4
73428,train,4
73429,train,2
73430,train,4
73431,train,1
73432,train,0
73433,train,3
73434,train,4
73435,train,4
73436,train,1
73437,train,4
73438,train,2
73439,train,5
73440,train,4
73441,train,5
73442,train,5
73443,train,1
73444,train,1
73445,train,4
73446,train,0
73447,train,0
73448,train,5
73449,train,0
73450,train,2
73451,train,3
73452,train,5
73453,train,1
73454,train,4
73455,train,1
73456,train,0
73457,train,0
73458,train,2
73459,train,1
73460,train,1
73461,train,2
73462,train,4
73463,train,4
73464,train,4
73465,train,1
73466,train,2
73467,train,1
73468,train,2
73469,train,1
73470,train,0
73471,train,0
73472,train,4
73473,train,5
73474,train,4
73475,train,1
73476,train,0
73477,train,1
73478,train,5
73479,train,1
73480,train,0
73481,train,1
73482,train,5
73483,train,1
73484,train,0
73485,train,1
73486,train,0
73487,train,1
73488,train,4
73489,train,2
73490,train,1
73491,train,4
73492,train,5
73493,train,0
73494,train,1
73495,train,4
73496,train,1
73497,train,5
73498,train,4
73499,train,1
73500,train,3
73501,train,2
73502,train,4
73503,train,5
73504,train,4
73505,train,1
73506,train,0
73507,train,1
73508,train,2
73509,train,1
73510,train,0
73511,train,0
73512,train,3
73513,train,4
73514,train,4
73515,train,1
73516,train,1
73517,train,2
73518,train,5
73519,train,4
73520,train,4
73521,train,1
73522,train,5
73523,train,0
73524,train,2
73525,train,1
73526,train,0
73527,train,1
73528,train,1
73529,train,0
73530,train,1
73531,train,4
73532,train,3
73533,train,1
73534,train,1
73535,train,2
73536,train,4
73537,train,0
73538,train,0
73539,train,1
73540,train,5
73541,train,5
73542,train,1
73543,train,5
73544,train,5
73545,train,1
73546,train,2
73547,train,1
73548,train,0
73549,train,0
73550,train,0
73551,train,0
73552,train,5
73553,train,4
73554,train,1
73555,train,3
73556,train,3
73557,train,4
73558,train,0
73559,train,4
73560,train,4
73561,train,1
73562,train,5
73563,train,1
73564,train,4
73565,train,3
73566,train,4
73567,train,1
73568,train,0
73569,train,1
73570,train,1
73571,train,4
73572,train,4
73573,train,1
73574,train,4
73575,train,1
73576,train,5
73577,train,0
73578,train,4
73579,train,5
73580,train,2
73581,train,1
73582,train,1
73583,train,4
73584,train,4
73585,train,1
73586,train,1
73587,train,0
73588,train,0
73589,train,5
73590,train,1
73591,train,5
73592,train,2
73593,train,5
73594,train,5
73595,train,5
73596,train,2
73597,train,3
73598,train,5
73599,train,0
73600,train,1
73601,train,5
73602,train,1
73603,train,4
73604,train,2
73605,train,2
73606,train,4
73607,train,2
73608,train,1
73609,train,0
73610,train,1
73611,train,0
73612,train,2
73613,train,1
73614,train,0
73615,train,1
73616,train,2
73617,train,1
73618,train,4
73619,train,1
73620,train,2
73621,train,3
73622,train,4
73623,train,1
73624,train,0
73625,train,5
73626,train,5
73627,train,4
73628,train,1
73629,train,5
73630,train,0
73631,train,1
73632,train,1
73633,train,1
73634,train,5
73635,train,4
73636,train,1
73637,train,2
73638,train,1
73639,train,2
73640,train,5
73641,train,0
73642,train,0
73643,train,3
73644,train,0
73645,train,2
73646,train,1
73647,train,4
73648,train,4
73649,train,1
73650,train,0
73651,train,5
73652,train,1
73653,train,0
73654,train,5
73655,train,5
73656,train,1
73657,train,2
73658,train,1
73659,train,1
73660,train,4
73661,train,1
73662,train,2
73663,train,1
73664,train,3
73665,train,4
73666,train,5
73667,train,4
73668,train,0
73669,train,5
73670,train,2
73671,train,4
73672,train,3
73673,train,0
73674,train,0
73675,train,4
73676,train,1
73677,train,5
73678,train,2
73679,train,4
73680,train,1
73681,train,4
73682,train,5
73683,train,4
73684,train,1
73685,train,1
73686,train,5
73687,train,0
73688,train,2
73689,train,4
73690,train,1
73691,train,5
73692,train,0
73693,train,3
73694,train,4
73695,train,1
73696,train,2
73697,train,1
73698,train,5
73699,train,5
73700,train,0
73701,train,2
73702,train,4
73703,train,1
73704,train,1
73705,train,1
73706,train,1
73707,train,5
73708,train,3
73709,train,4
73710,train,2
73711,train,4
73712,train,1
73713,train,4
73714,train,3
73715,train,0
73716,train,1
73717,train,1
73718,train,4
73719,train,2
73720,train,5
73721,train,1
73722,train,2
73723,train,1
73724,train,0
73725,train,1
73726,train,5
73727,train,0
73728,train,0
73729,train,4
73730,train,4
73731,train,3
73732,train,0
73733,train,0
73734,train,5
73735,train,4
73736,train,2
73737,train,1
73738,train,5
73739,train,5
73740,train,1
73741,train,4
73742,train,4
73743,train,4
73744,train,5
73745,train,5
73746,train,0
73747,train,5
73748,train,0
73749,train,4
73750,train,1
73751,train,2
73752,train,3
73753,train,1
73754,train,0
73755,train,1
73756,train,2
73757,train,5
73758,train,4
73759,train,5
73760,train,4
73761,train,0
73762,train,2
73763,train,5
73764,train,4
73765,train,4
73766,train,0
73767,train,4
73768,train,1
73769,train,1
73770,train,1
73771,train,1
73772,train,5
73773,train,1
73774,train,5
73775,train,0
73776,train,1
73777,train,5
73778,train,1
73779,train,0
73780,train,1
73781,train,0
73782,train,2
73783,train,0
73784,train,1
73785,train,1
73786,train,1
73787,train,1
73788,train,1
73789,train,1
73790,train,1
73791,train,0
73792,train,4
73793,train,2
73794,train,1
73795,train,1
73796,train,5
73797,train,0
73798,train,1
73799,train,0
73800,train,2
73801,train,5
73802,train,5
73803,train,5
73804,train,2
73805,train,5
73806,train,1
73807,train,0
73808,train,1
73809,train,0
73810,train,0
73811,train,4
73812,train,1
73813,train,5
73814,train,1
73815,train,3
73816,train,5
73817,train,4
73818,train,1
73819,train,5
73820,train,5
73821,train,4
73822,train,5
73823,train,4
73824,train,2
73825,train,1
73826,train,4
73827,train,1
73828,train,0
73829,train,5
73830,train,3
73831,train,1
73832,train,1
73833,train,2
73834,train,1
73835,train,0
73836,train,5
73837,train,1
73838,train,0
73839,train,1
73840,train,1
73841,train,0
73842,train,0
73843,train,1
73844,train,1
73845,train,1
73846,train,2
73847,train,5
73848,train,1
73849,train,1
73850,train,4
73851,train,1
73852,train,4
73853,train,1
73854,train,4
73855,train,2
73856,train,1
73857,train,1
73858,train,1
73859,train,1
73860,train,5
73861,train,5
73862,train,3
73863,train,4
73864,train,0
73865,train,5
73866,train,1
73867,train,4
73868,train,3
73869,train,1
73870,train,4
73871,train,5
73872,train,1
73873,train,0
73874,train,5
73875,train,1
73876,train,4
73877,train,0
73878,train,4
73879,train,1
73880,train,1
73881,train,4
73882,train,5
73883,train,1
73884,train,5
73885,train,1
73886,train,2
73887,train,1
73888,train,1
73889,train,3
73890,train,5
73891,train,4
73892,train,1
73893,train,5
73894,train,1
73895,train,5
73896,train,1
73897,train,2
73898,train,4
73899,train,4
73900,train,1
73901,train,4
73902,train,1
73903,train,0
73904,train,1
73905,train,0
73906,train,0
73907,train,1
73908,train,4
73909,train,1
73910,train,1
73911,train,2
73912,train,4
73913,train,0
73914,train,4
73915,train,2
73916,train,0
73917,train,1
73918,train,5
73919,train,5
73920,train,0
73921,train,1
73922,train,1
73923,train,3
73924,train,5
73925,train,0
73926,train,3
73927,train,4
73928,train,1
73929,train,5
73930,train,2
73931,train,5
73932,train,1
73933,train,5
73934,train,4
73935,train,1
73936,train,4
73937,train,1
73938,train,5
73939,train,0
73940,train,5
73941,train,5
73942,train,0
73943,train,5
73944,train,1
73945,train,1
73946,train,1
73947,train,1
73948,train,1
73949,train,4
73950,train,5
73951,train,5
73952,train,4
73953,train,0
73954,train,0
73955,train,1
73956,train,2
73957,train,0
73958,train,4
73959,train,4
73960,train,4
73961,train,0
73962,train,2
73963,train,1
73964,train,5
73965,train,5
73966,train,1
73967,train,4
73968,train,2
73969,train,2
73970,train,1
73971,train,0
73972,train,0
73973,train,5
73974,train,1
73975,train,5
73976,train,0
73977,train,4
73978,train,1
73979,train,0
73980,train,5
73981,train,5
73982,train,1
73983,train,4
73984,train,1
73985,train,4
73986,train,1
73987,train,0
73988,train,3
73989,train,4
73990,train,4
73991,train,4
73992,train,3
73993,train,4
73994,train,2
73995,train,1
73996,train,0
73997,train,1
73998,train,0
73999,train,1
74000,train,0
74001,train,1
74002,train,5
74003,train,1
74004,train,4
74005,train,2
74006,train,2
74007,train,4
74008,train,0
74009,train,4
74010,train,1
74011,train,5
74012,train,5
74013,train,5
74014,train,5
74015,train,5
74016,train,0
74017,train,1
74018,train,1
74019,train,1
74020,train,1
74021,train,4
74022,train,0
74023,train,1
74024,train,4
74025,train,5
74026,train,3
74027,train,5
74028,train,5
74029,train,1
74030,train,1
74031,train,4
74032,train,2
74033,train,1
74034,train,3
74035,train,1
74036,train,4
74037,train,1
74038,train,0
74039,train,0
74040,train,1
74041,train,1
74042,train,4
74043,train,5
74044,train,3
74045,train,2
74046,train,1
74047,train,5
74048,train,0
74049,train,5
74050,train,4
74051,train,0
74052,train,1
74053,train,0
74054,train,1
74055,train,1
74056,train,4
74057,train,5
74058,train,0
74059,train,4
74060,train,2
74061,train,4
74062,train,1
74063,train,0
74064,train,0
74065,train,2
74066,train,0
74067,train,2
74068,train,0
74069,train,0
74070,train,5
74071,train,4
74072,train,4
74073,train,5
74074,train,0
74075,train,4
74076,train,5
74077,train,1
74078,train,5
74079,train,1
74080,train,0
74081,train,1
74082,train,4
74083,train,2
74084,train,1
74085,train,1
74086,train,0
74087,train,4
74088,train,2
74089,train,1
74090,train,4
74091,train,2
74092,train,5
74093,train,0
74094,train,5
74095,train,2
74096,train,0
74097,train,0
74098,train,5
74099,train,2
74100,train,2
74101,train,1
74102,train,2
74103,train,2
74104,train,4
74105,train,4
74106,train,5
74107,train,1
74108,train,1
74109,train,2
74110,train,5
74111,train,5
74112,train,5
74113,train,1
74114,train,1
74115,train,1
74116,train,3
74117,train,4
74118,train,5
74119,train,1
74120,train,4
74121,train,1
74122,train,1
74123,train,1
74124,train,4
74125,train,5
74126,train,5
74127,train,2
74128,train,1
74129,train,5
74130,train,1
74131,train,1
74132,train,5
74133,train,0
74134,train,0
74135,train,4
74136,train,5
74137,train,1
74138,train,1
74139,train,2
74140,train,5
74141,train,1
74142,train,2
74143,train,5
74144,train,1
74145,train,2
74146,train,5
74147,train,1
74148,train,0
74149,train,4
74150,train,5
74151,train,0
74152,train,5
74153,train,4
74154,train,0
74155,train,1
74156,train,0
74157,train,1
74158,train,4
74159,train,4
74160,train,5
74161,train,2
74162,train,5
74163,train,4
74164,train,1
74165,train,0
74166,train,0
74167,train,2
74168,train,1
74169,train,4
74170,train,0
74171,train,0
74172,train,4
74173,train,2
74174,train,1
74175,train,5
74176,train,3
74177,train,0
74178,train,5
74179,train,4
74180,train,2
74181,train,4
74182,train,1
74183,train,3
74184,train,2
74185,train,1
74186,train,1
74187,train,0
74188,train,1
74189,train,5
74190,train,1
74191,train,5
74192,train,1
74193,train,1
74194,train,1
74195,train,1
74196,train,5
74197,train,3
74198,train,0
74199,train,0
74200,train,0
74201,train,2
74202,train,1
74203,train,0
74204,train,4
74205,train,0
74206,train,4
74207,train,1
74208,train,2
74209,train,3
74210,train,5
74211,train,4
74212,train,1
74213,train,0
74214,train,2
74215,train,5
74216,train,4
74217,train,1
74218,train,0
74219,train,3
74220,train,0
74221,train,4
74222,train,4
74223,train,2
74224,train,5
74225,train,0
74226,train,1
74227,train,1
74228,train,0
74229,train,5
74230,train,4
74231,train,2
74232,train,1
74233,train,5
74234,train,0
74235,train,4
74236,train,5
74237,train,1
74238,train,0
74239,train,1
74240,train,2
74241,train,1
74242,train,5
74243,train,0
74244,train,1
74245,train,5
74246,train,4
74247,train,4
74248,train,0
74249,train,5
74250,train,0
74251,train,0
74252,train,2
74253,train,4
74254,train,3
74255,train,1
74256,train,5
74257,train,1
74258,train,2
74259,train,0
74260,train,2
74261,train,0
74262,train,1
74263,train,5
74264,train,2
74265,train,2
74266,train,4
74267,train,0
74268,train,1
74269,train,4
74270,train,0
74271,train,2
74272,train,2
74273,train,4
74274,train,0
74275,train,5
74276,train,2
74277,train,1
74278,train,4
74279,train,1
74280,train,1
74281,train,1
74282,train,1
74283,train,2
74284,train,1
74285,train,1
74286,train,0
74287,train,2
74288,train,0
74289,train,4
74290,train,4
74291,train,1
74292,train,2
74293,train,0
74294,train,5
74295,train,0
74296,train,1
74297,train,4
74298,train,1
74299,train,0
74300,train,5
74301,train,5
74302,train,1
74303,train,1
74304,train,2
74305,train,5
74306,train,0
74307,train,1
74308,train,5
74309,train,2
74310,train,1
74311,train,1
74312,train,1
74313,train,2
74314,train,4
74315,train,1
74316,train,5
74317,train,1
74318,train,2
74319,train,1
74320,train,2
74321,train,4
74322,train,1
74323,train,5
74324,train,5
74325,train,5
74326,train,2
74327,train,2
74328,train,0
74329,train,4
74330,train,4
74331,train,1
74332,train,0
74333,train,1
74334,train,0
74335,train,1
74336,train,2
74337,train,1
74338,train,1
74339,train,4
74340,train,5
74341,train,5
74342,train,4
74343,train,2
74344,train,5
74345,train,2
74346,train,2
74347,train,3
74348,train,3
74349,train,2
74350,train,0
74351,train,1
74352,train,0
74353,train,1
74354,train,4
74355,train,4
74356,train,1
74357,train,1
74358,train,4
74359,train,2
74360,train,1
74361,train,0
74362,train,1
74363,train,3
74364,train,0
74365,train,5
74366,train,5
74367,train,3
74368,train,1
74369,train,4
74370,train,5
74371,train,4
74372,train,1
74373,train,5
74374,train,1
74375,train,0
74376,train,2
74377,train,1
74378,train,4
74379,train,3
74380,train,3
74381,train,4
74382,train,5
74383,train,5
74384,train,1
74385,train,5
74386,train,4
74387,train,4
74388,train,4
74389,train,1
74390,train,0
74391,train,3
74392,train,1
74393,train,2
74394,train,1
74395,train,5
74396,train,4
74397,train,2
74398,train,2
74399,train,0
74400,train,5
74401,train,0
74402,train,1
74403,train,4
74404,train,2
74405,train,2
74406,train,2
74407,train,1
74408,train,4
74409,train,1
74410,train,1
74411,train,4
74412,train,4
74413,train,0
74414,train,0
74415,train,4
74416,train,4
74417,train,1
74418,train,2
74419,train,1
74420,train,1
74421,train,5
74422,train,1
74423,train,1
74424,train,1
74425,train,4
74426,train,2
74427,train,3
74428,train,2
74429,train,1
74430,train,4
74431,train,5
74432,train,2
74433,train,1
74434,train,3
74435,train,0
74436,train,5
74437,train,2
74438,train,1
74439,train,1
74440,train,1
74441,train,1
74442,train,0
74443,train,4
74444,train,1
74445,train,1
74446,train,5
74447,train,5
74448,train,1
74449,train,1
74450,train,5
74451,train,0
74452,train,5
74453,train,1
74454,train,2
74455,train,1
74456,train,2
74457,train,4
74458,train,1
74459,train,1
74460,train,1
74461,train,0
74462,train,4
74463,train,0
74464,train,5
74465,train,0
74466,train,3
74467,train,1
74468,train,1
74469,train,5
74470,train,1
74471,train,1
74472,train,2
74473,train,5
74474,train,4
74475,train,0
74476,train,1
74477,train,4
74478,train,4
74479,train,3
74480,train,5
74481,train,1
74482,train,4
74483,train,4
74484,train,2
74485,train,1
74486,train,4
74487,train,0
74488,train,5
74489,train,1
74490,train,0
74491,train,5
74492,train,0
74493,train,2
74494,train,0
74495,train,4
74496,train,2
74497,train,5
74498,train,4
74499,train,1
74500,train,1
74501,train,0
74502,train,1
74503,train,5
74504,train,1
74505,train,5
74506,train,0
74507,train,4
74508,train,4
74509,train,3
74510,train,0
74511,train,1
74512,train,1
74513,train,1
74514,train,4
74515,train,1
74516,train,1
74517,train,1
74518,train,4
74519,train,0
74520,train,3
74521,train,1
74522,train,5
74523,train,2
74524,train,4
74525,train,5
74526,train,2
74527,train,5
74528,train,1
74529,train,4
74530,train,1
74531,train,5
74532,train,1
74533,train,4
74534,train,4
74535,train,2
74536,train,3
